"","first_last_court","first.name","last.name","first_last_court_eval.year","eval.year","court","pap","gender","asian","black","hispanic","white","judjis_score"
"1030","Pasco Bowman, II (8)","Pasco","Bowman, II","Pasco Bowman, II (8) 2008",2008,"Eighth Circuit",1,1,0,0,0,1,0.619047619047619
"1041","Pasco Bowman, II (8)","Pasco","Bowman, II","Pasco Bowman, II (8) 2012",2012,"Eighth Circuit",1,1,0,0,0,1,0.148148148166667
"1051","Pasco Bowman, II (8)","Pasco","Bowman, II","Pasco Bowman, II (8) 2016",2016,"Eighth Circuit",1,1,0,0,0,1,0.666666666666667
"657","Hugh Bownes (1)","Hugh","Bownes","Hugh Bownes (1) 1990",1990,"First Circuit",0,1,0,0,0,1,-0.333333333333333
"661","Hugh Bownes (1)","Hugh","Bownes","Hugh Bownes (1) 1996",1996,"First Circuit",0,1,0,0,0,1,-0.479166666666667
"663","Hugh Bownes (1)","Hugh","Bownes","Hugh Bownes (1) 2000",2000,"First Circuit",0,1,0,0,0,1,-0.388888888904762
"666","Hugh Bownes (1)","Hugh","Bownes","Hugh Bownes (1) 2003",2003,"First Circuit",0,1,0,0,0,1,0
"658","Stephen Breyer (1)","Stephen","Breyer","Stephen Breyer (1) 1990",1990,"First Circuit",0,1,0,0,0,1,0.5
"659","Stephen Breyer (1)","Stephen","Breyer","Stephen Breyer (1) 1992",1992,"First Circuit",0,1,0,0,0,1,-0.25
"537","Myron Bright (8)","Myron","Bright","Myron Bright (8) 1990",1990,"Eighth Circuit",0,1,0,0,0,1,-0.583333333333333
"545","Myron Bright (8)","Myron","Bright","Myron Bright (8) 1993",1993,"Eighth Circuit",0,1,0,0,0,1,0.444444444444444
"550","Myron Bright (8)","Myron","Bright","Myron Bright (8) 1997",1997,"Eighth Circuit",0,1,0,0,0,1,-0.666666666666667
"555","Myron Bright (8)","Myron","Bright","Myron Bright (8) 2001",2001,"Eighth Circuit",0,1,0,0,0,1,-0.388888888888889
"561","Myron Bright (8)","Myron","Bright","Myron Bright (8) 2005",2005,"Eighth Circuit",0,1,0,0,0,1,-0.69047619047619
"564","Myron Bright (8)","Myron","Bright","Myron Bright (8) 2008",2008,"Eighth Circuit",0,1,0,0,0,1,-0.694444444444444
"566","Myron Bright (8)","Myron","Bright","Myron Bright (8) 2012",2012,"Eighth Circuit",0,1,0,0,0,1,-0.133333333333333
"568","Myron Bright (8)","Myron","Bright","Myron Bright (8) 2016",2016,"Eighth Circuit",0,1,0,0,0,1,-0.222222222222222
"362","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 1998",1998,"Tenth Circuit",0,0,0,0,0,1,0
"364","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 2001",2001,"Tenth Circuit",0,0,0,0,0,1,0.125
"366","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 2004",2004,"Tenth Circuit",0,0,0,0,0,1,0.125
"367","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 2005",2005,"Tenth Circuit",0,0,0,0,0,1,-0.138888888888889
"369","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 2009",2009,"Tenth Circuit",0,0,0,0,0,1,0.0277777777777778
"371","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 2013",2013,"Tenth Circuit",0,0,0,0,0,1,-0.0952380952380952
"373","Mary Briscoe (10)","Mary","Briscoe","Mary Briscoe (10) 2015",2015,"Tenth Circuit",0,0,0,0,0,1,0.19047619047619
"1710","Wade Brorby (10)","Wade","Brorby","Wade Brorby (10) 1992",1992,"Tenth Circuit",1,1,0,0,0,1,0.777777777777778
"1718","Wade Brorby (10)","Wade","Brorby","Wade Brorby (10) 1998",1998,"Tenth Circuit",1,1,0,0,0,1,0.6
"1726","Wade Brorby (10)","Wade","Brorby","Wade Brorby (10) 2001",2001,"Tenth Circuit",1,1,0,0,0,1,0.238095238095238
"852","Bailey Brown (6)","Bailey","Brown","Bailey Brown (6) 1990",1990,"Sixth Circuit",0,1,0,0,0,1,0.666666666666667
"37","Janice Brown (DC)","Janice","Brown","Janice Brown (DC) 2013",2013,"D.C. Circuit",1,0,0,1,0,0,0.1875
"38","Janice Brown (DC)","Janice","Brown","Janice Brown (DC) 2016",2016,"D.C. Circuit",1,0,0,1,0,0,0.368055555541667
"1184","John Brown (5)","John","Brown","John Brown (5) 1990",1990,"Fifth Circuit",1,1,0,0,0,1,-0.333333333333333
"1191","John Brown (5)","John","Brown","John Brown (5) 1992",1992,"Fifth Circuit",1,1,0,0,0,1,-0.666666666666667
"701","James Browning (9)","James","Browning","James Browning (9) 1990",1990,"Ninth Circuit",0,1,0,0,0,1,0.166666666666667
"708","James Browning (9)","James","Browning","James Browning (9) 1994",1994,"Ninth Circuit",0,1,0,0,0,1,-0.25
"716","James Browning (9)","James","Browning","James Browning (9) 1998",1998,"Ninth Circuit",0,1,0,0,0,1,-0.25
"725","James Browning (9)","James","Browning","James Browning (9) 2001",2001,"Ninth Circuit",0,1,0,0,0,1,-0.354166666666667
"736","James Browning (9)","James","Browning","James Browning (9) 2004",2004,"Ninth Circuit",0,1,0,0,0,1,-0.354166666666667
"742","James Browning (9)","James","Browning","James Browning (9) 2005",2005,"Ninth Circuit",0,1,0,0,0,1,-0.333333333333333
"756","James Browning (9)","James","Browning","James Browning (9) 2009",2009,"Ninth Circuit",0,1,0,0,0,1,-0.523809523809524
"1380","Melvin Brunetti (9)","Melvin","Brunetti","Melvin Brunetti (9) 1994",1994,"Ninth Circuit",1,1,0,0,0,1,0.75
"1409","Melvin Brunetti (9)","Melvin","Brunetti","Melvin Brunetti (9) 2001",2001,"Ninth Circuit",1,1,0,0,0,1,0.785714285714286
"1424","Melvin Brunetti (9)","Melvin","Brunetti","Melvin Brunetti (9) 2005",2005,"Ninth Circuit",1,1,0,0,0,1,0.479166666666667
"1438","Melvin Brunetti (9)","Melvin","Brunetti","Melvin Brunetti (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.15
"596","William Bryson (Fed)","William","Bryson","William Bryson (Fed) 1999",1999,"Federal Circuit",0,1,0,0,0,1,0
"601","William Bryson (Fed)","William","Bryson","William Bryson (Fed) 2003",2003,"Federal Circuit",0,1,0,0,0,1,0
"609","William Bryson (Fed)","William","Bryson","William Bryson (Fed) 2011",2011,"Federal Circuit",0,1,0,0,0,1,0.1
"613","William Bryson (Fed)","William","Bryson","William Bryson (Fed) 2014",2014,"Federal Circuit",0,1,0,0,0,1,0.0634920634761905
"618","William Bryson (Fed)","William","Bryson","William Bryson (Fed) 2017",2017,"Federal Circuit",0,1,0,0,0,1,0
"928","James Buckley (DC)","James","Buckley","James Buckley (DC) 1992",1992,"D.C. Circuit",1,1,0,0,0,1,0.4444444445
"933","James Buckley (DC)","James","Buckley","James Buckley (DC) 1994",1994,"D.C. Circuit",1,1,0,0,0,1,0.533333333333333
"939","James Buckley (DC)","James","Buckley","James Buckley (DC) 1998",1998,"D.C. Circuit",1,1,0,0,0,1,0.777777777777778
"678","John Butzner, Jr. (4)","John","Butzner, Jr.","John Butzner, Jr. (4) 1990",1990,"Fourth Circuit",0,1,0,0,0,1,-0.333333333333333
"684","John Butzner, Jr. (4)","John","Butzner, Jr.","John Butzner, Jr. (4) 1993",1993,"Fourth Circuit",0,1,0,0,0,1,-0.138888888888889
"688","John Butzner, Jr. (4)","John","Butzner, Jr.","John Butzner, Jr. (4) 1999",1999,"Fourth Circuit",0,1,0,0,0,1,-0.305555555555556
"1436","Jay Bybee (9)","Jay","Bybee","Jay Bybee (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.333333333333333
"1449","Jay Bybee (9)","Jay","Bybee","Jay Bybee (9) 2014",2014,"Ninth Circuit",1,1,0,0,0,1,0.333333333333333
"1459","Jay Bybee (9)","Jay","Bybee","Jay Bybee (9) 2018",2018,"Ninth Circuit",1,1,0,0,0,1,0.238095238095238
"560","Kermit Bye (8)","Kermit","Bye","Kermit Bye (8) 2005",2005,"Eighth Circuit",0,1,0,0,0,1,0.178571428571429
"563","Kermit Bye (8)","Kermit","Bye","Kermit Bye (8) 2008",2008,"Eighth Circuit",0,1,0,0,0,1,-0.0444444444666667
"565","Kermit Bye (8)","Kermit","Bye","Kermit Bye (8) 2012",2012,"Eighth Circuit",0,1,0,0,0,1,-0.333333333333333
"567","Kermit Bye (8)","Kermit","Bye","Kermit Bye (8) 2016",2016,"Eighth Circuit",0,1,0,0,0,1,0.111111111095238
"180","José Cabranes (2)","José","Cabranes","José Cabranes (2) 1996",1996,"Second Circuit",0,1,0,0,1,0,-0.166666666666667
"181","José Cabranes (2)","José","Cabranes","José Cabranes (2) 2000",2000,"Second Circuit",0,1,0,0,1,0,-0.0666666666666667
"182","José Cabranes (2)","José","Cabranes","José Cabranes (2) 2004",2004,"Second Circuit",0,1,0,0,1,0,-0.142857142857143
"183","José Cabranes (2)","José","Cabranes","José Cabranes (2) 2007",2007,"Second Circuit",0,1,0,0,1,0,0.229166666666667
"184","José Cabranes (2)","José","Cabranes","José Cabranes (2) 2012",2012,"Second Circuit",0,1,0,0,1,0,0.181818181818182
"185","José Cabranes (2)","José","Cabranes","José Cabranes (2) 2015",2015,"Second Circuit",0,1,0,0,1,0,0.0595238095238095
"793","Guido Calabresi (2)","Guido","Calabresi","Guido Calabresi (2) 1996",1996,"Second Circuit",0,1,0,0,0,1,-0.291666666666667
"796","Guido Calabresi (2)","Guido","Calabresi","Guido Calabresi (2) 2000",2000,"Second Circuit",0,1,0,0,0,1,-0.19047619047619
"800","Guido Calabresi (2)","Guido","Calabresi","Guido Calabresi (2) 2004",2004,"Second Circuit",0,1,0,0,0,1,-0.3
"806","Guido Calabresi (2)","Guido","Calabresi","Guido Calabresi (2) 2007",2007,"Second Circuit",0,1,0,0,0,1,-0.476190476190476
"814","Guido Calabresi (2)","Guido","Calabresi","Guido Calabresi (2) 2012",2012,"Second Circuit",0,1,0,0,0,1,-0.166666666666667
"821","Guido Calabresi (2)","Guido","Calabresi","Guido Calabresi (2) 2015",2015,"Second Circuit",0,1,0,0,0,1,0
"149","Consuelo Callahan (9)","Consuelo","Callahan","Consuelo Callahan (9) 2009",2009,"Ninth Circuit",1,0,0,0,1,0,0.285714285714286
"150","Consuelo Callahan (9)","Consuelo","Callahan","Consuelo Callahan (9) 2014",2014,"Ninth Circuit",1,0,0,0,1,0,0.37037037037037
"151","Consuelo Callahan (9)","Consuelo","Callahan","Consuelo Callahan (9) 2018",2018,"Ninth Circuit",1,0,0,0,1,0,0.402777777777778
"1258","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 1990",1990,"First Circuit",1,1,0,0,0,1,-0.1
"1260","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 1992",1992,"First Circuit",1,1,0,0,0,1,0
"1266","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 1996",1996,"First Circuit",1,1,0,0,0,1,0.222222222222222
"1271","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 1998",1998,"First Circuit",1,1,0,0,0,1,0.222222222222222
"1275","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 2000",2000,"First Circuit",1,1,0,0,0,1,0.166666666666667
"1280","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 2003",2003,"First Circuit",1,1,0,0,0,1,0.222222222222222
"1286","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 2006",2006,"First Circuit",1,1,0,0,0,1,0.425925925944444
"1291","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 2009",2009,"First Circuit",1,1,0,0,0,1,0.365079365095238
"1297","Levin Campbell (1)","Levin","Campbell","Levin Campbell (1) 2010",2010,"First Circuit",1,1,0,0,0,1,0
"713","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 1994",1994,"Ninth Circuit",0,1,0,0,0,1,-0.444444444444444
"722","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 1998",1998,"Ninth Circuit",0,1,0,0,0,1,-0.625
"733","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 2001",2001,"Ninth Circuit",0,1,0,0,0,1,-0.666666666666667
"752","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 2005",2005,"Ninth Circuit",0,1,0,0,0,1,-0.380952380952381
"764","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 2009",2009,"Ninth Circuit",0,1,0,0,0,1,-0.34722222225
"775","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 2014",2014,"Ninth Circuit",0,1,0,0,0,1,-0.444444444428571
"788","William Canby, Jr. (9)","William","Canby, Jr.","William Canby, Jr. (9) 2018",2018,"Ninth Circuit",0,1,0,0,0,1,-0.420634920619048
"1472","Richard Cardamone (2)","Richard","Cardamone","Richard Cardamone (2) 1990",1990,"Second Circuit",1,1,0,0,0,1,0.666666666666667
"1481","Richard Cardamone (2)","Richard","Cardamone","Richard Cardamone (2) 1992",1992,"Second Circuit",1,1,0,0,0,1,0.375
"1492","Richard Cardamone (2)","Richard","Cardamone","Richard Cardamone (2) 1996",1996,"Second Circuit",1,1,0,0,0,1,0.208333333333333
"1506","Richard Cardamone (2)","Richard","Cardamone","Richard Cardamone (2) 2000",2000,"Second Circuit",1,1,0,0,0,1,0.349206349190476
"1516","Richard Cardamone (2)","Richard","Cardamone","Richard Cardamone (2) 2004",2004,"Second Circuit",1,1,0,0,0,1,0.116666666666667
"1526","Richard Cardamone (2)","Richard","Cardamone","Richard Cardamone (2) 2007",2007,"Second Circuit",1,1,0,0,0,1,0.333333333333333
"1074","Edward Carnes (11)","Edward","Carnes","Edward Carnes (11) 1998",1998,"Eleventh Circuit",1,1,0,0,0,1,0.5625
"1083","Edward Carnes (11)","Edward","Carnes","Edward Carnes (11) 2001",2001,"Eleventh Circuit",1,1,0,0,0,1,0.533333333333333
"1092","Edward Carnes (11)","Edward","Carnes","Edward Carnes (11) 2004",2004,"Eleventh Circuit",1,1,0,0,0,1,0.166666666666667
"1100","Edward Carnes (11)","Edward","Carnes","Edward Carnes (11) 2007",2007,"Eleventh Circuit",1,1,0,0,0,1,0.3
"1109","Edward Carnes (11)","Edward","Carnes","Edward Carnes (11) 2012",2012,"Eleventh Circuit",1,1,0,0,0,1,0.416666666666667
"1122","Edward Carnes (11)","Edward","Carnes","Edward Carnes (11) 2017",2017,"Eleventh Circuit",1,1,0,0,0,1,0.638888888888889
"400","Julie Carnes (11)","Julie","Carnes","Julie Carnes (11) 2015",2015,"Eleventh Circuit",1,0,0,0,0,1,0.261904761904762
"401","Julie Carnes (11)","Julie","Carnes","Julie Carnes (11) 2017",2017,"Eleventh Circuit",1,0,0,0,0,1,0.416666666666667
"340","Susan Carney (2)","Susan","Carney","Susan Carney (2) 2015",2015,"Second Circuit",0,0,0,0,0,1,0
"851","Anthony Celebrezze (6)","Anthony","Celebrezze","Anthony Celebrezze (6) 1990",1990,"Sixth Circuit",0,1,0,0,0,1,-0.666666666666667
"1833","Michael Chagares (3)","Michael","Chagares","Michael Chagares (3) 2010",2010,"Third Circuit",1,1,0,0,0,1,0.148148148148148
"1842","Michael Chagares (3)","Michael","Chagares","Michael Chagares (3) 2013",2013,"Third Circuit",1,1,0,0,0,1,0
"1853","Michael Chagares (3)","Michael","Chagares","Michael Chagares (3) 2016",2016,"Third Circuit",1,1,0,0,0,1,0.25
"1310","Robert Chapman (4)","Robert","Chapman","Robert Chapman (4) 1990",1990,"Fourth Circuit",1,1,0,0,0,1,0.833333333333333
"1317","Robert Chapman (4)","Robert","Chapman","Robert Chapman (4) 1993",1993,"Fourth Circuit",1,1,0,0,0,1,0.888888888888889
"3","Raymond Chen (Fed)","Raymond","Chen","Raymond Chen (Fed) 2017",2017,"Federal Circuit",0,1,1,0,0,0,0
"11","Denny Chin (2)","Denny","Chin","Denny Chin (2) 2012",2012,"Second Circuit",0,1,1,0,0,0,0
"12","Denny Chin (2)","Denny","Chin","Denny Chin (2) 2015",2015,"Second Circuit",0,1,1,0,0,0,-0.0740740740740741
"13","Herbert Choy (9)","Herbert","Choy","Herbert Choy (9) 1990",1990,"Ninth Circuit",1,1,1,0,0,0,0.288888888888889
"14","Herbert Choy (9)","Herbert","Choy","Herbert Choy (9) 1994",1994,"Ninth Circuit",1,1,1,0,0,0,0.40277777775
"15","Herbert Choy (9)","Herbert","Choy","Herbert Choy (9) 1998",1998,"Ninth Circuit",1,1,1,0,0,0,0.166666666666667
"334","Morgan Christen (9)","Morgan","Christen","Morgan Christen (9) 2018",2018,"Ninth Circuit",0,0,0,0,0,1,0
"1182","Charles Clark (5)","Charles","Clark","Charles Clark (5) 1990",1990,"Fifth Circuit",1,1,0,0,0,1,0.305555555583333
"573","Thomas Clark (11)","Thomas","Clark","Thomas Clark (11) 1990",1990,"Eleventh Circuit",0,1,0,0,0,1,-0.462962963
"577","Thomas Clark (11)","Thomas","Clark","Thomas Clark (11) 1993",1993,"Eleventh Circuit",0,1,0,0,0,1,-0.285714285714286
"581","Thomas Clark (11)","Thomas","Clark","Thomas Clark (11) 1998",1998,"Eleventh Circuit",0,1,0,0,0,1,-0.555555555555556
"106","Eric Clay (6)","Eric","Clay","Eric Clay (6) 2002",2002,"Sixth Circuit",0,1,0,1,0,0,-0.361111111111111
"110","Eric Clay (6)","Eric","Clay","Eric Clay (6) 2006",2006,"Sixth Circuit",0,1,0,1,0,0,-0.6
"113","Eric Clay (6)","Eric","Clay","Eric Clay (6) 2010",2010,"Sixth Circuit",0,1,0,1,0,0,-0.25
"115","Eric Clay (6)","Eric","Clay","Eric Clay (6) 2013",2013,"Sixth Circuit",0,1,0,1,0,0,-0.333333333333333
"118","Eric Clay (6)","Eric","Clay","Eric Clay (6) 2017",2017,"Sixth Circuit",0,1,0,1,0,0,-0.166666666666667
"421","Edith Clement (5)","Edith","Clement","Edith Clement (5) 2007",2007,"Fifth Circuit",1,0,0,0,0,1,0.402777777777778
"425","Edith Clement (5)","Edith","Clement","Edith Clement (5) 2012",2012,"Fifth Circuit",1,0,0,0,0,1,0.166666666666667
"430","Edith Clement (5)","Edith","Clement","Edith Clement (5) 2014",2014,"Fifth Circuit",1,0,0,0,0,1,0.380952380952381
"435","Edith Clement (5)","Edith","Clement","Edith Clement (5) 2017",2017,"Fifth Circuit",1,0,0,0,0,1,0.425925925925926
"1148","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 1999",1999,"Federal Circuit",1,1,0,0,0,1,0
"1156","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 2003",2003,"Federal Circuit",1,1,0,0,0,1,0.380952380952381
"1158","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 2004",2004,"Federal Circuit",1,1,0,0,0,1,0.380952380952381
"1163","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 2006",2006,"Federal Circuit",1,1,0,0,0,1,0.355555555533333
"1169","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 2011",2011,"Federal Circuit",1,1,0,0,0,1,0
"1175","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 2014",2014,"Federal Circuit",1,1,0,0,0,1,0.0833333333333333
"1180","Raymond Clevenger (Fed)","Raymond","Clevenger","Raymond Clevenger (Fed) 2017",2017,"Federal Circuit",1,1,0,0,0,1,0
"1425","Richard Clifton (9)","Richard","Clifton","Richard Clifton (9) 2005",2005,"Ninth Circuit",1,1,0,0,0,1,-0.142857142857143
"1441","Richard Clifton (9)","Richard","Clifton","Richard Clifton (9) 2009",2009,"Ninth Circuit",1,1,0,0,0,1,0.236111111125
"1453","Richard Clifton (9)","Richard","Clifton","Richard Clifton (9) 2014",2014,"Ninth Circuit",1,1,0,0,0,1,0.0416666666666667
"1462","Richard Clifton (9)","Richard","Clifton","Richard Clifton (9) 2018",2018,"Ninth Circuit",1,1,0,0,0,1,0.175925925925926
"1545","John Coffey (7)","John","Coffey","John Coffey (7) 1990",1990,"Seventh Circuit",1,1,0,0,0,1,0.541666666666667
"1553","John Coffey (7)","John","Coffey","John Coffey (7) 1991",1991,"Seventh Circuit",1,1,0,0,0,1,0.857142857142857
"1563","John Coffey (7)","John","Coffey","John Coffey (7) 1997",1997,"Seventh Circuit",1,1,0,0,0,1,0.75
"1574","John Coffey (7)","John","Coffey","John Coffey (7) 2000",2000,"Seventh Circuit",1,1,0,0,0,1,0.533333333333333
"1581","John Coffey (7)","John","Coffey","John Coffey (7) 2004",2004,"Seventh Circuit",1,1,0,0,0,1,0.395833333333333
"1589","John Coffey (7)","John","Coffey","John Coffey (7) 2007",2007,"Seventh Circuit",1,1,0,0,0,1,0.6
"656","Frank Coffin (1)","Frank","Coffin","Frank Coffin (1) 1990",1990,"First Circuit",0,1,0,0,0,1,-0.0833333333333333
"660","Frank Coffin (1)","Frank","Coffin","Frank Coffin (1) 1996",1996,"First Circuit",0,1,0,0,0,1,-0.261904761904762
"662","Frank Coffin (1)","Frank","Coffin","Frank Coffin (1) 2000",2000,"First Circuit",0,1,0,0,0,1,-0.166666666666667
"665","Frank Coffin (1)","Frank","Coffin","Frank Coffin (1) 2003",2003,"First Circuit",0,1,0,0,0,1,-0.25
"104","R. Cole, Jr. (6)","R.","Cole, Jr.","R. Cole, Jr. (6) 1999",1999,"Sixth Circuit",0,1,0,1,0,0,0.037037037037037
"108","R. Cole, Jr. (6)","R.","Cole, Jr.","R. Cole, Jr. (6) 2002",2002,"Sixth Circuit",0,1,0,1,0,0,-0.476190476190476
"111","R. Cole, Jr. (6)","R.","Cole, Jr.","R. Cole, Jr. (6) 2006",2006,"Sixth Circuit",0,1,0,1,0,0,-0.428571428571429
"114","R. Cole, Jr. (6)","R.","Cole, Jr.","R. Cole, Jr. (6) 2010",2010,"Sixth Circuit",0,1,0,1,0,0,0
"116","R. Cole, Jr. (6)","R.","Cole, Jr.","R. Cole, Jr. (6) 2013",2013,"Sixth Circuit",0,1,0,1,0,0,-0.5
"119","R. Cole, Jr. (6)","R.","Cole, Jr.","R. Cole, Jr. (6) 2017",2017,"Sixth Circuit",0,1,0,1,0,0,-0.119047619047619
"1033","Steven Colloton (8)","Steven","Colloton","Steven Colloton (8) 2008",2008,"Eighth Circuit",1,1,0,0,0,1,0.31746031747619
"1044","Steven Colloton (8)","Steven","Colloton","Steven Colloton (8) 2012",2012,"Eighth Circuit",1,1,0,0,0,1,0.452380952380952
"1054","Steven Colloton (8)","Steven","Colloton","Steven Colloton (8) 2016",2016,"Eighth Circuit",1,1,0,0,0,1,0.333333333333333
"1623","Leroy Contie, Jr. (6)","Leroy","Contie, Jr.","Leroy Contie, Jr. (6) 1990",1990,"Sixth Circuit",1,1,0,0,0,1,0.777777777777778
"488","Deborah Cook (6)","Deborah","Cook","Deborah Cook (6) 2010",2010,"Sixth Circuit",1,0,0,0,0,1,0.111111111111111
"492","Deborah Cook (6)","Deborah","Cook","Deborah Cook (6) 2013",2013,"Sixth Circuit",1,0,0,0,0,1,0.395833333333333
"496","Deborah Cook (6)","Deborah","Cook","Deborah Cook (6) 2017",2017,"Sixth Circuit",1,0,0,0,0,1,0.539682539666667
"652","Gregg Costa (5)","Gregg","Costa","Gregg Costa (5) 2017",2017,"Fifth Circuit",0,1,0,0,0,1,-0.1
"1770","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 1990",1990,"Third Circuit",1,1,0,0,0,1,0
"1779","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 1993",1993,"Third Circuit",1,1,0,0,0,1,0.192857142857143
"1791","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 1997",1997,"Third Circuit",1,1,0,0,0,1,0.0277777777777778
"1796","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 1998",1998,"Third Circuit",1,1,0,0,0,1,0.166666666666667
"1804","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 2000",2000,"Third Circuit",1,1,0,0,0,1,0.361111111111111
"1814","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 2004",2004,"Third Circuit",1,1,0,0,0,1,0.104166666666667
"1826","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 2006",2006,"Third Circuit",1,1,0,0,0,1,0.240740740722222
"1856","Robert Cowen (3)","Robert","Cowen","Robert Cowen (3) 2016",2016,"Third Circuit",1,1,0,0,0,1,0.2222222222
"592","Wilson Cowen (Fed)","Wilson","Cowen","Wilson Cowen (Fed) 1990",1990,"Federal Circuit",0,1,0,0,0,1,0.333333333333333
"594","Wilson Cowen (Fed)","Wilson","Cowen","Wilson Cowen (Fed) 1992",1992,"Federal Circuit",0,1,0,0,0,1,0.666666666666667
"1058","Emmett Cox (11)","Emmett","Cox","Emmett Cox (11) 1990",1990,"Eleventh Circuit",1,1,0,0,0,1,0.416666666666667
"1065","Emmett Cox (11)","Emmett","Cox","Emmett Cox (11) 1993",1993,"Eleventh Circuit",1,1,0,0,0,1,0.277777777777778
